"X(mm)","Z(mm)"
"42.909","2.654"
"42.956","2.656"
"43.003","2.659"
"43.051","2.659"
"43.098","2.659"
"43.145","2.660"
"43.192","2.660"
"43.240","2.660"
"43.287","2.660"
"43.334","2.660"
"43.381","2.661"
"43.429","2.662"
"43.476","2.664"
"43.523","2.665"
"43.570","2.665"
"43.618","2.664"
"43.665","2.664"
"43.712","2.667"
"43.759","2.668"
"43.807","2.668"
"43.854","2.668"
"43.901","2.670"
"43.948","2.671"
"43.996","2.671"
"44.043","2.672"
"44.090","2.672"
"44.138","2.672"
"44.185","2.673"
"44.232","2.675"
"44.279","2.675"
"44.327","2.675"
"44.374","2.676"
"44.421","2.677"
"44.468","2.679"
"44.516","2.680"
"44.563","2.682"
"44.610","2.683"
"44.657","2.683"
"44.705","2.684"
"44.752","2.684"
"44.799","2.685"
"44.846","2.686"
"44.894","2.685"
"44.941","2.683"
"44.988","2.683"
"45.035","2.684"
"45.083","2.684"
"45.130","2.684"
"45.177","2.684"
"45.224","2.685"
"45.272","2.685"
"45.319","2.683"
"45.366","2.682"
"45.413","2.681"
"45.461","2.681"
"45.508","2.680"
"45.555","2.680"
"45.602","2.679"
"45.650","2.680"
"45.697","2.681"
"45.744","2.683"
"45.791","2.685"
"45.839","2.686"
"45.886","2.687"
"45.933","2.688"
"45.981","2.688"
"46.028","2.688"
"46.075","2.688"
"46.122","2.690"
"46.170","2.692"
"46.217","2.693"
"46.264","2.694"
"46.311","2.696"
"46.359","2.697"
"46.406","2.699"
"46.453","2.701"
"46.500","2.703"
"46.548","2.703"
"46.595","2.700"
"46.642","2.699"
"46.689","2.698"
"46.737","2.697"
"46.784","2.697"
"46.831","2.697"
"46.878","2.698"
"46.926","2.698"
"46.973","2.698"
"47.020","2.698"
"47.067","2.698"
"47.115","2.699"
"47.162","2.700"
"47.209","2.703"
"47.256","2.705"
"47.304","2.708"
"47.351","2.710"
"47.398","2.711"
"47.445","2.710"
"47.493","2.709"
"47.540","2.707"
"47.587","2.705"
"47.634","2.704"
"47.682","2.705"
"47.729","2.705"
"47.776","2.707"
"47.824","2.708"
"47.871","2.711"
"47.918","2.713"
"47.965","2.715"
"48.013","2.716"
"48.060","2.717"
"48.107","2.718"
"48.154","2.718"
"48.202","2.717"
"48.249","2.716"
"48.296","2.714"
"48.343","2.711"
"48.391","2.708"
"48.438","2.706"
"48.485","2.704"
"48.532","2.702"
"48.580","2.700"
"48.627","2.699"
"48.674","2.698"
"48.721","2.697"
"48.769","2.695"
"48.816","2.694"
"48.863","2.694"
"48.910","2.694"
"48.958","2.693"
"49.005","2.691"
"49.052","2.691"
"49.099","2.691"
"49.147","2.691"
"49.194","2.689"
"49.241","2.688"
"49.288","2.688"
"49.336","2.688"
"49.383","2.686"
"49.430","2.684"
"49.477","2.683"
"49.525","2.682"
"49.572","2.682"
"49.619","2.682"
"49.667","2.682"
"49.714","2.683"
"49.761","2.684"
"49.808","2.685"
"49.856","2.685"
"49.903","2.687"
"49.950","2.688"
"49.997","2.689"
"50.045","2.689"
"50.092","2.687"
"50.139","2.686"
"50.186","2.685"
"50.234","2.684"
"50.281","2.683"
"50.328","2.682"
"50.375","2.681"
"50.423","2.681"
"50.470","2.680"
"50.517","2.679"
"50.564","2.680"
"50.612","2.681"
"50.659","2.683"
"50.706","2.685"
"50.753","2.687"
"50.801","2.689"
"50.848","2.690"
"50.895","2.692"
"50.942","2.696"
"50.990","2.699"
"51.037","2.701"
"51.084","2.702"
"51.131","2.703"
"51.179","2.704"
"51.226","2.705"
"51.273","2.706"
"51.320","2.707"
"51.368","2.707"
"51.415","2.708"
"51.462","2.709"
"51.510","2.711"
"51.557","2.712"
"51.604","2.712"
"51.651","2.713"
"51.699","2.713"
"51.746","2.713"
"51.793","2.712"
"51.840","2.710"
"51.888","2.707"
"51.935","2.705"
"51.982","2.704"
"52.029","2.703"
"52.077","2.701"
"52.124","2.699"
"52.171","2.697"
"52.218","2.697"
"52.266","2.696"
"52.313","2.696"
"52.360","2.696"
"52.407","2.697"
"52.455","2.698"
"52.502","2.697"
"52.549","2.696"
"52.596","2.696"
"52.644","2.698"
"52.691","2.699"
"52.738","2.699"
"52.785","2.699"
"52.833","2.699"
"52.880","2.699"
"52.927","2.699"
"52.974","2.700"
"53.022","2.700"
"53.069","2.702"
"53.116","2.704"
"53.163","2.705"
"53.211","2.704"
"53.258","2.702"
"53.305","2.701"
"53.353","2.701"
"53.400","2.700"
"53.447","2.698"
"53.494","2.696"
"53.542","2.694"
"53.589","2.692"
"53.636","2.689"
"53.683","2.687"
"53.731","2.686"
"53.778","2.684"
"53.825","2.683"
"53.872","2.682"
"53.920","2.682"
"53.967","2.680"
"54.014","2.678"
"54.061","2.677"
"54.109","2.675"
"54.156","2.674"
"54.203","2.673"
"54.250","2.671"
"54.298","2.669"
"54.345","2.668"
"54.392","2.667"
"54.439","2.666"
"54.487","2.664"
"54.534","2.662"
"54.581","2.661"
"54.628","2.659"
"54.676","2.658"
"54.723","2.657"
"54.770","2.656"
"54.817","2.653"
"54.865","2.650"
"54.912","2.648"
"54.959","2.647"
"55.006","2.647"
"55.054","2.645"
"55.101","2.644"
"55.148","2.643"
"55.196","2.645"
"55.243","2.646"
"55.290","2.647"
"55.337","2.645"
"55.385","2.641"
"55.432","2.637"
"55.479","2.634"
"55.526","2.632"
"55.574","2.631"
"55.621","2.630"
"55.668","2.630"
"55.715","2.629"
"55.763","2.628"
"55.810","2.627"
"55.857","2.626"
"55.904","2.626"
"55.952","2.626"
"55.999","2.625"
"56.046","2.624"
"56.093","2.621"
"56.141","2.619"
"56.188","2.617"
"56.235","2.618"
"56.282","2.619"
"56.330","2.618"
"56.377","2.616"
"56.424","2.613"
"56.471","2.611"
"56.519","2.611"
"56.566","2.611"
"56.613","2.611"
"56.660","2.611"
"56.708","2.612"
"56.755","2.613"
"56.802","2.614"
"56.849","2.614"
"56.897","2.615"
"56.944","2.617"
"56.991","2.618"
"57.039","2.619"
"57.086","2.619"
"57.133","2.619"
"57.180","2.619"
"57.228","2.620"
"57.275","2.620"
"57.322","2.618"
"57.369","2.615"
"57.417","2.614"
"57.464","2.613"
"57.511","2.611"
"57.558","2.609"
"57.606","2.608"
"57.653","2.608"
"57.700","2.607"
"57.747","2.606"
"57.795","2.606"
"57.842","2.608"
"57.889","2.611"
"57.936","2.608"
"57.984","2.603"
"58.031","2.599"
"58.078","2.600"
"58.125","2.604"
"58.173","2.606"
"58.220","2.605"
"58.267","2.604"
"58.314","2.605"
"58.362","2.607"
"58.409","2.607"
"58.456","2.607"
"58.503","2.607"
"58.551","2.609"
"58.598","2.609"
"58.645","2.609"
"58.692","2.610"
"58.740","2.611"
"58.787","2.613"
"58.834","2.616"
"58.882","2.620"
"58.929","2.623"
"58.976","2.624"
"59.023","2.624"
"59.071","2.623"
"59.118","2.622"
"59.165","2.621"
"59.212","2.621"
"59.260","2.623"
"59.307","2.625"
"59.354","2.626"
"59.401","2.624"
"59.449","2.622"
"59.496","2.623"
"59.543","2.625"
"59.590","2.628"
"59.638","2.629"
"59.685","2.630"
"59.732","2.630"
"59.779","2.630"
"59.827","2.629"
"59.874","2.627"
"59.921","2.627"
"59.968","2.626"
"60.016","2.624"
"60.063","2.622"
"60.110","2.621"
"60.157","2.619"
"60.205","2.619"
"60.252","2.620"
"60.299","2.620"
"60.346","2.619"
"60.394","2.619"
"60.441","2.620"
"60.488","2.620"
"60.535","2.619"
"60.583","2.618"
"60.630","2.618"
"60.677","2.618"
"60.725","2.618"
"60.772","2.619"
"60.819","2.622"
"60.866","2.624"
"60.914","2.626"
"60.961","2.628"
"61.008","2.630"
"61.055","2.633"
"61.103","2.635"
"61.150","2.638"
"61.197","2.640"
"61.244","2.640"
"61.292","2.643"
"61.339","2.647"
"61.386","2.652"
"61.433","2.657"
"61.481","2.661"
"61.528","2.664"
"61.575","2.665"
"61.622","2.668"
"61.670","2.672"
"61.717","2.676"
"61.764","2.680"
"61.811","2.682"
"61.859","2.685"
"61.906","2.688"
"61.953","2.691"
"62.000","2.691"
"62.048","2.692"
"62.095","2.695"
"62.142","2.698"
"62.189","2.698"
"62.237","2.696"
"62.284","2.697"
"62.331","2.701"
"62.378","2.706"
"62.426","2.708"
"62.473","2.709"
"62.520","2.709"
"62.568","2.710"
"62.615","2.713"
"62.662","2.717"
"62.709","2.720"
"62.757","2.720"
"62.804","2.720"
"62.851","2.721"
"62.898","2.725"
"62.946","2.728"
"62.993","2.729"
"63.040","2.729"
"63.087","2.731"
"63.135","2.733"
"63.182","2.736"
"63.229","2.739"
"63.276","2.741"
"63.324","2.742"
"63.371","2.744"
"63.418","2.746"
"63.465","2.749"
"63.513","2.750"
"63.560","2.752"
"63.607","2.755"
"63.654","2.757"
"63.702","2.755"
"63.749","2.752"
"63.796","2.752"
"63.843","2.753"
"63.891","2.754"
"63.938","2.755"
"63.985","2.757"
"64.032","2.760"
"64.080","2.762"
"64.127","2.762"
"64.174","2.761"
"64.221","2.761"
"64.269","2.761"
"64.316","2.763"
"64.363","2.765"
"64.411","2.768"
"64.458","2.769"
"64.505","2.769"
"64.552","2.769"
"64.600","2.769"
"64.647","2.769"
"64.694","2.769"
"64.741","2.768"
"64.789","2.768"
"64.836","2.768"
"64.883","2.770"
"64.930","2.772"
"64.978","2.773"
"65.025","2.775"
"65.072","2.778"
"65.119","2.780"
"65.167","2.779"
"65.214","2.777"
"65.261","2.778"
"65.308","2.779"
"65.356","2.781"
"65.403","2.781"
"65.450","2.781"
"65.497","2.783"
"65.545","2.784"
"65.592","2.785"
"65.639","2.787"
"65.686","2.789"
"65.734","2.789"
"65.781","2.790"
